investor_id,performance,date
818,1.2329,2022-08-23
648,-0.1699,2022-08-01
681,1.2052,2022-08-17
627,0.8554,2022-08-21
350,1.4796,2022-08-10
552,-0.3846,2022-08-28
411,-0.4373,2022-08-18
133,0.0523,2022-08-11
447,0.4022,2022-08-28
208,-0.3591,2022-08-16
790,1.3568,2022-08-18
214,1.4794,2022-08-03
831,-0.2025,2022-08-28
201,0.3934,2022-08-08
322,-0.0603,2022-08-11
908,-0.1331,2022-08-17
702,0.5294,2022-08-06
898,1.058,2022-08-08
265,0.0986,2022-08-01
962,0.249,2022-08-16
576,-0.1346,2022-08-02
482,0.3262,2022-08-22
689,0.6404,2022-08-10
280,-0.1225,2022-08-21
692,0.3725,2022-08-01
894,0.2905,2022-08-29
173,1.0187,2022-08-23
442,1.139,2022-08-08
803,0.9966,2022-08-26
291,1.2663,2022-08-18
224,0.0945,2022-08-17
355,0.4179,2022-08-21
194,0.01,2022-08-15
420,0.0193,2022-08-07
449,0.6228,2022-08-20
466,-0.0799,2022-08-21
798,0.9481,2022-08-30
607,0.6661,2022-08-23
254,1.3321,2022-08-19
680,0.8492,2022-08-18
207,0.3401,2022-08-01
640,1.1691,2022-08-28
226,-0.2787,2022-08-03
922,0.1621,2022-08-11
222,0.899,2022-08-15
878,-0.2323,2022-08-28
642,0.3737,2022-08-01
990,1.2408,2022-08-24
367,-0.426,2022-08-03
807,1.1911,2022-08-22
433,0.2438,2022-08-07
309,-0.3921,2022-08-05
745,1.0332,2022-08-23
907,-0.495,2022-08-05
400,0.9849,2022-08-21
436,-0.0669,2022-08-24
965,-0.1811,2022-08-03
921,1.4168,2022-08-20
445,1.4386,2022-08-13
549,1.4658,2022-08-17
484,0.8481,2022-08-25
416,0.7533,2022-08-11
755,0.5291,2022-08-13
893,-0.1298,2022-08-09
696,0.7381,2022-08-28
320,0.915,2022-08-17
937,0.6357,2022-08-20
307,0.6854,2022-08-27
142,-0.0773,2022-08-22
113,1.4644,2022-08-14
133,0.3211,2022-08-08
168,0.3862,2022-08-31
348,-0.264,2022-08-08
136,-0.3613,2022-08-23
972,0.5513,2022-08-14
828,0.2776,2022-08-25
389,1.4,2022-08-06
778,1.1042,2022-08-22
331,1.1234,2022-08-31
814,-0.2006,2022-08-02
376,1.0735,2022-08-27
325,0.7876,2022-08-21
849,1.2225,2022-08-21
738,-0.4493,2022-08-30
554,0.5709,2022-08-23
934,0.9271,2022-08-12
182,0.1708,2022-08-25
671,1.2624,2022-08-21
548,-0.0345,2022-08-24
690,1.1249,2022-08-24
362,1.2168,2022-08-01
676,1.0147,2022-08-21
234,0.0745,2022-08-04
328,0.9533,2022-08-31
315,-0.3586,2022-08-17
427,-0.359,2022-08-06
162,1.4612,2022-08-14
820,-0.4894,2022-08-16
296,-0.2119,2022-08-19
553,1.0359,2022-08-11
865,1.2361,2022-08-20
221,-0.4923,2022-08-09
886,-0.4574,2022-08-11
922,0.346,2022-08-15
699,-0.4392,2022-08-19
596,0.4657,2022-08-19
979,0.5147,2022-08-05
546,0.6654,2022-08-02
455,-0.3604,2022-08-27
796,0.6739,2022-08-10
630,1.4847,2022-09-01
175,1.35,2022-08-02
165,1.0163,2022-08-08
290,0.697,2022-08-08
529,0.8595,2022-08-07
911,-0.4982,2022-08-28
498,0.4841,2022-08-18
674,0.1974,2022-08-12
684,0.3887,2022-08-14
324,1.2145,2022-08-28
882,0.6427,2022-08-05
709,0.2905,2022-08-01
916,0.8568,2022-08-08
892,-0.1627,2022-08-16
461,-0.3654,2022-08-23
242,-0.3343,2022-08-21
166,-0.1314,2022-08-22
727,0.2208,2022-08-05
464,1.4864,2022-08-16
319,0.5953,2022-08-04
884,0.4019,2022-08-09
538,1.4389,2022-08-10
639,-0.0471,2022-08-18
874,1.3013,2022-08-06
703,0.937,2022-08-09
535,1.4577,2022-08-20
663,-0.032,2022-08-24
215,-0.4808,2022-08-26
741,0.454,2022-08-05
266,-0.2492,2022-08-02
689,-0.373,2022-08-07
897,1.2901,2022-08-17
935,1.1817,2022-08-07
726,0.2554,2022-08-04
209,0.0896,2022-08-28
668,0.6686,2022-08-07
667,-0.2418,2022-08-28
124,1.378,2022-08-29
716,0.0206,2022-08-16
968,1.1455,2022-08-09
219,1.2395,2022-08-11
567,1.1652,2022-08-07
539,1.1323,2022-08-04
775,-0.1136,2022-08-22
793,0.7579,2022-08-25
800,1.3009,2022-08-20
694,0.8423,2022-08-01
531,-0.425,2022-08-17
965,0.3832,2022-08-02
305,0.8056,2022-08-18
486,0.2928,2022-08-25
743,0.6754,2022-08-07
544,1.085,2022-08-02
247,0.2795,2022-08-15
749,1.1581,2022-08-17
187,1.4712,2022-08-08
363,0.6865,2022-08-15
105,1.3678,2022-08-03
695,1.2636,2022-08-13
670,0.5525,2022-08-09
968,-0.3325,2022-08-03
610,0.7231,2022-09-01
430,0.3094,2022-08-13
893,0.2775,2022-08-02
678,-0.3912,2022-08-15
894,0.2632,2022-08-08
740,1.1766,2022-08-13
740,-0.1803,2022-08-02
383,0.2272,2022-08-07
153,0.7852,2022-08-06
864,0.947,2022-08-16
191,1.0742,2022-08-24
196,1.1844,2022-08-20
241,1.4961,2022-08-14
509,0.8391,2022-08-08
560,1.4695,2022-08-17
299,-0.4802,2022-08-10
987,0.5149,2022-08-28
424,-0.4665,2022-08-26
303,-0.3155,2022-08-21
782,-0.1092,2022-08-28
126,1.313,2022-08-25
196,-0.3645,2022-08-13
675,1.4993,2022-08-30
242,0.6473,2022-08-25
180,0.7318,2022-08-06
115,0.4646,2022-08-29
214,-0.2577,2022-08-26
260,0.1586,2022-08-19
355,1.0447,2022-08-14
620,1.1304,2022-08-12
486,0.3818,2022-08-21
386,1.3875,2022-08-19
907,-0.4403,2022-08-08
429,-0.2249,2022-08-14
296,0.0576,2022-08-02
528,0.3669,2022-08-29
459,0.9254,2022-08-15
544,1.0796,2022-08-26
262,1.0354,2022-08-25
772,0.3217,2022-08-18
398,0.2835,2022-08-12
670,0.3938,2022-08-14
416,0.7943,2022-08-10
416,-0.3897,2022-08-25
438,0.5448,2022-08-05
193,0.7198,2022-08-02
886,-0.4221,2022-08-25
519,0.4196,2022-08-02
363,-0.4576,2022-08-16
377,1.4788,2022-08-08
126,0.0678,2022-08-01
865,0.1423,2022-08-14
469,1.1305,2022-08-22
907,0.9931,2022-08-09
815,1.3865,2022-08-22
350,0.2499,2022-08-24
711,1.4864,2022-08-10
754,-0.4627,2022-08-28
954,1.3671,2022-08-08
675,0.2411,2022-08-14
207,1.0535,2022-08-08
437,0.3561,2022-08-14
271,-0.0113,2022-08-11
119,1.1664,2022-08-09
950,1.3427,2022-08-15
577,-0.3779,2022-08-04
833,0.1745,2022-08-06
954,0.6585,2022-08-29
357,1.1404,2022-08-06
536,0.279,2022-08-12
142,1.0079,2022-08-08
481,1.3643,2022-08-25
107,0.2059,2022-08-08
648,0.149,2022-08-02
344,0.6883,2022-08-17
192,0.4551,2022-08-19
976,0.5478,2022-08-24
354,0.3029,2022-08-14
236,-0.0914,2022-08-12
222,0.4814,2022-08-13
901,-0.1617,2022-08-27
841,1.2486,2022-08-12
536,1.0862,2022-08-14
624,1.2867,2022-08-11
801,-0.0262,2022-08-18
574,1.151,2022-08-22
114,1.1832,2022-08-11
221,0.4034,2022-08-18
953,0.7913,2022-08-14
349,0.2066,2022-08-29
897,-0.4435,2022-08-21
400,1.363,2022-08-25
127,0.9304,2022-08-27
226,-0.3734,2022-08-28
845,-0.4187,2022-08-24
319,0.9509,2022-08-22
654,-0.2204,2022-08-24
838,-0.4833,2022-08-11
324,1.2395,2022-08-02
896,0.96,2022-08-09
241,-0.0653,2022-08-11
308,0.2003,2022-08-14
764,0.1268,2022-08-28
731,0.432,2022-08-24
196,1.192,2022-08-17
741,1.3838,2022-08-29
962,0.8606,2022-08-05
974,0.5936,2022-08-24
668,1.2996,2022-08-29
288,0.7632,2022-08-20
940,-0.0376,2022-08-20
278,0.5466,2022-08-07
904,0.7256,2022-08-04
782,0.8706,2022-08-21
241,1.2927,2022-08-03
716,0.9467,2022-08-23
916,0.6097,2022-08-22
901,0.3998,2022-08-29
863,1.3697,2022-08-08
324,-0.4975,2022-08-27
289,0.9119,2022-08-04
193,-0.2894,2022-08-14
455,1.4856,2022-08-13
491,-0.3823,2022-08-16
227,0.9923,2022-08-15
667,0.999,2022-08-31
960,0.4528,2022-08-26
208,0.5488,2022-08-13
396,0.4026,2022-08-17
533,-0.294,2022-08-02
772,0.248,2022-08-07
463,0.0697,2022-08-22
350,1.2167,2022-08-19
491,1.1194,2022-08-26
651,0.2892,2022-08-26
569,0.1521,2022-08-19
574,-0.1732,2022-08-02
692,0.868,2022-08-06
381,1.106,2022-08-02
849,-0.2766,2022-08-08
178,0.8728,2022-08-04
408,0.8439,2022-08-13
276,-0.37,2022-08-28
153,0.6051,2022-08-26
579,-0.1211,2022-08-05
783,0.9583,2022-08-10
783,-0.3763,2022-08-14
565,0.7071,2022-08-11
971,1.1184,2022-08-06
833,0.1697,2022-08-12
227,-0.3626,2022-08-23
908,0.3746,2022-08-26
822,1.2026,2022-08-28
976,-0.188,2022-08-09
264,0.1713,2022-08-30
857,1.0032,2022-08-05
498,0.0707,2022-08-09
525,-0.332,2022-08-27
904,-0.0997,2022-08-08
615,0.1185,2022-08-31
815,-0.07,2022-08-07
560,-0.3184,2022-08-28
287,1.2844,2022-08-14
831,0.9723,2022-08-15
886,-0.3829,2022-08-12
757,-0.328,2022-08-10
331,-0.4328,2022-08-29
833,1.1623,2022-08-27
280,-0.3859,2022-08-29
879,1.4723,2022-08-10
174,0.5415,2022-08-13
399,-0.4292,2022-08-27
132,0.061,2022-08-13
497,0.1959,2022-08-18
269,-0.0636,2022-08-26
498,1.4375,2022-08-13
460,0.4792,2022-08-28
708,0.7708,2022-08-18
697,0.8336,2022-08-08
403,-0.498,2022-08-29
127,-0.1132,2022-08-28
971,0.8065,2022-08-06
647,1.0427,2022-08-09
954,0.6073,2022-08-01
491,1.3111,2022-08-19
152,-0.3677,2022-08-24
846,1.1046,2022-08-07
926,0.9863,2022-08-28
502,0.5572,2022-08-18
506,0.9771,2022-08-07
351,0.4019,2022-08-07
584,0.4042,2022-08-21
978,-0.2063,2022-08-31
915,-0.3007,2022-08-17
947,0.0199,2022-08-02
349,1.0581,2022-08-28
558,-0.1009,2022-08-18
949,-0.2873,2022-08-07
450,0.2357,2022-08-23
214,1.2783,2022-08-03
662,-0.3193,2022-08-09
662,0.1098,2022-08-17
380,0.2207,2022-08-05
766,1.316,2022-08-01
302,1.0643,2022-08-05
113,1.2891,2022-08-19
533,0.3343,2022-08-20
466,0.0222,2022-08-08
962,0.6216,2022-08-24
163,1.0942,2022-08-14
245,-0.2938,2022-08-17
380,0.3388,2022-08-20
195,0.2934,2022-08-20
354,-0.0028,2022-08-15
825,1.4553,2022-08-16
183,-0.2064,2022-08-17
509,0.54,2022-08-08
115,0.3812,2022-08-04
253,-0.3918,2022-08-02
572,1.392,2022-08-17
633,0.3523,2022-08-21
464,0.6157,2022-08-28
974,-0.1748,2022-08-04
801,-0.4085,2022-08-15
283,-0.3164,2022-08-24
634,1.4123,2022-08-13
377,0.271,2022-08-15
681,1.3557,2022-08-26
292,0.5368,2022-08-19
940,-0.288,2022-08-23
612,0.9186,2022-08-07
763,0.525,2022-08-29
572,0.9073,2022-08-19
359,0.423,2022-08-05
901,0.3757,2022-08-13
897,1.2256,2022-08-21
428,1.4687,2022-08-09
265,1.3748,2022-08-30
986,0.4228,2022-08-04
646,1.3611,2022-08-18
359,-0.1316,2022-08-03
119,0.9453,2022-08-01
762,-0.1973,2022-08-28
178,0.0171,2022-08-28
199,-0.4698,2022-08-04
645,1.2379,2022-08-11
160,-0.1705,2022-08-01
864,-0.256,2022-08-14
960,-0.0704,2022-08-10
452,0.7639,2022-08-14
934,1.0539,2022-08-04
137,-0.042,2022-08-18
936,0.5418,2022-08-11
966,0.7676,2022-08-06
566,0.8185,2022-08-04
917,0.3492,2022-08-28
573,1.4649,2022-08-16
601,-0.1774,2022-08-17
352,0.1041,2022-08-08
778,0.8819,2022-08-09
327,0.1489,2022-08-20
253,0.7173,2022-08-29
986,1.4754,2022-08-02
480,1.3478,2022-08-24
963,-0.1071,2022-08-30
939,-0.4722,2022-08-05
310,1.1805,2022-08-09
922,1.1506,2022-08-10
229,1.0048,2022-08-01
171,0.3312,2022-08-05
309,0.3771,2022-08-06
254,0.6175,2022-08-13
665,0.5943,2022-08-29
796,1.3214,2022-08-23
904,1.3547,2022-08-14
914,1.4183,2022-08-16
113,0.6029,2022-08-28
315,0.5247,2022-08-12
110,1.4823,2022-08-21
875,1.3519,2022-08-22
269,-0.0222,2022-08-13
435,-0.449,2022-08-06
297,-0.3913,2022-08-26
595,0.8233,2022-08-03
897,1.0153,2022-08-18
190,1.2051,2022-08-23
157,0.7782,2022-08-19
371,0.6531,2022-08-19
690,0.5236,2022-08-25
954,0.1438,2022-08-30
925,0.7577,2022-08-13
654,-0.0042,2022-08-02
793,1.488,2022-08-23
1000,-0.2008,2022-08-04
495,1.2715,2022-08-25
860,-0.1624,2022-08-28
920,1.346,2022-08-09
933,1.1085,2022-08-15
490,0.424,2022-08-29
734,1.0489,2022-08-18
935,0.0091,2022-08-20
151,0.8408,2022-08-26
747,1.2831,2022-08-11
511,0.0296,2022-08-13
807,0.4118,2022-08-04
905,-0.4129,2022-08-17
647,0.1604,2022-08-07
504,-0.4119,2022-08-26
173,0.0619,2022-08-12
935,0.5463,2022-08-28
836,1.18,2022-08-05
810,-0.1522,2022-08-18
496,0.7782,2022-08-09
397,1.356,2022-08-03
980,0.6683,2022-08-26
846,-0.2964,2022-08-22
524,1.4897,2022-08-26
786,1.1778,2022-08-09
176,0.2523,2022-08-23
772,-0.3457,2022-08-27
401,0.8728,2022-08-12
870,1.4029,2022-08-15
807,0.3707,2022-08-12
115,1.49,2022-08-24
480,-0.4806,2022-08-14
217,-0.2709,2022-08-13
723,1.1467,2022-08-29
805,0.1773,2022-08-20
832,-0.1479,2022-08-07
793,0.6957,2022-08-18
646,-0.3108,2022-08-26
779,0.0803,2022-08-11
728,0.0531,2022-08-06
300,0.3567,2022-08-19
369,0.9747,2022-08-06
829,0.8122,2022-08-24
213,1.3629,2022-08-20
974,0.5184,2022-08-03
795,-0.3059,2022-08-24
905,0.0075,2022-08-19
963,0.3405,2022-08-18
971,0.4902,2022-08-01
986,0.2044,2022-08-17
629,0.6842,2022-08-28
126,1.0018,2022-08-10
161,1.2802,2022-08-15
660,1.1862,2022-08-13
307,0.6394,2022-08-25
664,0.1848,2022-08-30
718,-0.1305,2022-08-19
914,-0.2008,2022-08-04
533,0.6826,2022-08-17
434,0.3949,2022-08-17
327,1.3112,2022-08-19
403,0.6787,2022-08-16
531,-0.2956,2022-08-24
696,-0.335,2022-08-12
153,-0.0454,2022-08-16
706,0.9416,2022-08-15
264,1.1633,2022-08-29
245,0.6036,2022-08-18
915,1.3608,2022-08-22
411,1.3186,2022-08-19
869,0.3261,2022-08-12
379,-0.3461,2022-08-04
388,1.0993,2022-08-16
673,-0.1816,2022-08-30
499,1.4,2022-08-16
211,1.3792,2022-08-24
956,-0.3673,2022-08-03
189,1.3242,2022-08-15
478,0.8957,2022-08-16
473,0.008,2022-08-09
982,1.3855,2022-08-25
255,0.4362,2022-08-13
195,0.8813,2022-08-25
173,0.9365,2022-08-12
748,1.0286,2022-08-02
931,0.9277,2022-08-30
561,1.4773,2022-08-01
250,0.2071,2022-08-06
938,1.1353,2022-08-16
523,1.3444,2022-08-06
691,1.4506,2022-08-19
749,1.1329,2022-08-28
514,0.2894,2022-08-19
211,0.278,2022-08-18
561,0.5062,2022-08-20
591,1.4147,2022-08-26
216,-0.1547,2022-08-23
515,-0.2318,2022-08-15
399,1.0109,2022-08-08
666,0.0917,2022-08-31
408,0.234,2022-08-07
299,-0.104,2022-08-25
147,0.8584,2022-08-24
993,1.2002,2022-08-15
835,-0.0349,2022-08-31
603,1.4888,2022-08-03
957,1.111,2022-08-23
109,-0.3521,2022-08-12
944,-0.2581,2022-08-30
232,-0.2714,2022-08-23
460,-0.0882,2022-08-08
961,1.077,2022-08-25
359,0.5162,2022-08-15
997,0.8913,2022-08-30
928,0.3175,2022-08-23
173,-0.0715,2022-08-08
366,-0.1965,2022-08-14
637,0.1902,2022-08-06
894,-0.4317,2022-08-29
970,-0.0708,2022-08-17
623,0.3703,2022-08-11
991,-0.4787,2022-08-01
454,1.4865,2022-08-05
182,-0.3413,2022-08-24
145,-0.4348,2022-08-08
597,0.116,2022-08-08
568,0.4728,2022-08-04
914,0.9683,2022-08-29
798,-0.3044,2022-08-17
902,1.2017,2022-08-03
443,1.4109,2022-08-29
299,-0.3768,2022-08-12
584,-0.3521,2022-08-17
604,1.0828,2022-08-14
702,0.2872,2022-08-20
438,-0.2768,2022-08-21
591,1.4582,2022-08-31
719,0.3261,2022-08-06
123,-0.408,2022-08-16
658,0.4976,2022-08-03
289,0.2038,2022-08-10
169,0.114,2022-08-16
506,1.0342,2022-08-26
788,0.2701,2022-08-30
731,-0.0345,2022-08-22
351,0.6903,2022-08-20
707,1.1206,2022-08-28
675,0.503,2022-08-11
622,-0.3151,2022-08-04
575,-0.2801,2022-08-26
767,1.352,2022-08-26
459,0.7699,2022-08-09
350,0.2175,2022-08-23
140,0.9693,2022-08-03
773,0.5781,2022-08-06
846,0.585,2022-08-26
862,0.4409,2022-08-19
218,-0.1871,2022-08-17
995,1.3921,2022-08-31
325,0.0341,2022-08-18
319,-0.4,2022-08-14
459,-0.3177,2022-08-15
439,0.235,2022-08-15
783,0.4084,2022-08-14
945,0.6747,2022-08-28
416,0.9038,2022-08-28
232,0.7817,2022-08-24
502,0.0403,2022-08-28
679,0.5115,2022-08-04
269,0.3506,2022-08-24
883,1.1525,2022-08-17
361,0.845,2022-08-07
790,0.7947,2022-08-08
890,1.3435,2022-08-18
715,-0.1598,2022-08-02
585,0.7784,2022-08-22
333,-0.0459,2022-08-20
255,0.7608,2022-08-29
726,1.3722,2022-08-29
743,-0.3354,2022-08-20
526,1.2345,2022-08-03
448,0.3221,2022-08-28
585,1.1328,2022-08-25
978,0.4366,2022-08-18
481,0.1332,2022-08-11
950,0.5542,2022-08-16
551,0.3144,2022-08-19
129,-0.3781,2022-08-04
814,1.0448,2022-08-10
870,1.3667,2022-08-03
434,-0.2924,2022-08-12
334,1.1071,2022-08-29
992,0.427,2022-08-06
184,0.2535,2022-08-30
944,1.3891,2022-08-24
833,-0.4876,2022-08-28
790,0.4811,2022-08-30
688,0.6832,2022-08-25
100,0.4106,2022-08-29
436,0.8177,2022-08-15
956,-0.3808,2022-08-17
119,0.573,2022-08-02
137,0.2022,2022-08-02
587,0.6754,2022-08-08
970,0.1881,2022-08-14
581,-0.0207,2022-08-02
651,0.8753,2022-08-06
952,-0.2244,2022-08-27
547,0.5454,2022-08-11
372,1.4472,2022-08-08
635,1.4511,2022-08-25
907,-0.4104,2022-08-01
357,0.902,2022-08-26
270,1.158,2022-08-26
923,1.4091,2022-08-14
878,0.9389,2022-08-31
867,0.6665,2022-08-15
903,0.8367,2022-08-09
882,-0.1038,2022-08-28
375,1.4598,2022-08-01
816,1.2212,2022-08-29
271,0.6686,2022-08-04
742,0.1966,2022-08-31
135,0.0406,2022-08-12
436,-0.3026,2022-08-13
492,0.8763,2022-08-15
386,0.6701,2022-08-22
548,1.1427,2022-08-17
353,0.898,2022-08-14
491,-0.018,2022-08-21
396,0.523,2022-08-30
861,-0.1446,2022-08-10
270,0.6447,2022-08-10
807,0.0606,2022-08-14
506,1.4874,2022-08-01
674,-0.3692,2022-08-08
956,0.3244,2022-08-29
665,0.1538,2022-08-16
115,0.1022,2022-08-25
768,-0.0933,2022-08-28
267,-0.1825,2022-08-17
710,1.3546,2022-08-27
993,-0.4543,2022-08-15
759,1.2634,2022-08-02
827,-0.1533,2022-08-05
363,-0.0253,2022-08-25
919,0.6412,2022-08-01
166,0.0751,2022-08-04
261,-0.3717,2022-08-11
773,0.2569,2022-08-26
378,1.091,2022-08-15
796,0.7231,2022-08-07
786,0.0765,2022-08-13
144,1.0055,2022-08-19
141,0.6494,2022-08-06
370,1.4947,2022-08-13
698,0.5304,2022-08-23
644,0.4653,2022-08-29
254,1.4529,2022-08-14
453,-0.0428,2022-08-02
574,1.2949,2022-08-28
922,1.4443,2022-08-10
315,-0.1977,2022-08-13
826,0.9413,2022-08-29
735,-0.344,2022-08-28
566,0.6395,2022-08-24
419,1.0401,2022-08-11
553,-0.1624,2022-08-12
408,1.3047,2022-08-26
726,0.3754,2022-08-29
987,1.2219,2022-08-10
616,-0.013,2022-08-17
959,-0.0466,2022-08-28
964,-0.4594,2022-08-01
827,0.8536,2022-08-30
176,1.0491,2022-08-15
238,0.7975,2022-08-18
945,-0.3072,2022-08-27
315,-0.2405,2022-08-23
809,0.7985,2022-08-12
855,1.2729,2022-08-02
522,-0.4405,2022-08-13
774,-0.3311,2022-08-04
968,-0.4793,2022-08-14
897,-0.1571,2022-08-20
962,1.1038,2022-08-30
456,1.2115,2022-08-07
673,1.3385,2022-08-06
391,0.3959,2022-08-15
803,1.451,2022-08-10
495,-0.0063,2022-08-10
373,0.8918,2022-08-24
548,0.0416,2022-08-18
975,0.9069,2022-08-23
999,1.3939,2022-08-22
354,0.9829,2022-08-02
162,0.256,2022-08-30
650,0.3749,2022-08-24
949,-0.4338,2022-08-19
538,0.2053,2022-08-15
309,1.1283,2022-08-05
336,1.1312,2022-08-05
411,-0.2207,2022-08-02
619,0.9784,2022-08-20
368,0.8947,2022-08-08
143,-0.1445,2022-08-15
185,0.8752,2022-08-30
859,-0.4548,2022-08-29
603,0.4657,2022-08-28
131,1.1538,2022-08-13
224,1.3822,2022-08-01
596,0.2689,2022-08-02
879,0.6684,2022-08-08
246,-0.0555,2022-08-18
455,1.3388,2022-08-10
671,-0.4273,2022-08-14
947,0.1956,2022-08-30
571,1.3418,2022-08-28
936,0.2432,2022-08-17
109,-0.3274,2022-08-25
691,1.3443,2022-08-09
924,-0.018,2022-08-24
341,0.7777,2022-08-28
674,0.4323,2022-08-27
433,1.2172,2022-08-02
379,-0.3976,2022-08-01
525,0.0393,2022-08-20
984,0.3685,2022-08-27
423,-0.3299,2022-08-26
456,0.5635,2022-08-10
803,1.3658,2022-08-14
530,0.6631,2022-08-19
831,1.1659,2022-08-18
376,-0.437,2022-08-12
239,1.2012,2022-08-07
797,-0.4199,2022-08-25
696,0.2621,2022-08-07
564,0.5196,2022-08-10
623,0.6998,2022-08-19
913,-0.2416,2022-08-21
459,1.2619,2022-08-15
328,1.0731,2022-08-04
183,-0.4272,2022-08-17
108,1.4504,2022-08-10
611,0.9997,2022-08-11
681,0.0385,2022-08-11
934,0.0384,2022-08-22
880,0.5426,2022-08-10
966,0.9846,2022-08-10
473,0.7842,2022-08-30
137,0.3579,2022-08-12
516,1.066,2022-08-04
611,0.8411,2022-08-31
601,0.8174,2022-08-08
941,-0.0814,2022-08-11
890,0.697,2022-08-31
265,-0.3637,2022-08-08
629,1.0912,2022-08-15
922,0.436,2022-08-16
201,-0.2835,2022-08-27
728,1.0743,2022-08-30
408,0.3946,2022-08-17
579,-0.1851,2022-08-19
785,1.3105,2022-08-30
598,0.3877,2022-08-13
821,-0.3569,2022-08-13
346,0.0422,2022-08-27
729,-0.1167,2022-08-27
692,-0.1801,2022-08-26
691,-0.0625,2022-08-31
635,0.0781,2022-08-30
395,-0.1138,2022-08-07
821,-0.0759,2022-08-07
380,0.7054,2022-08-04
615,1.2557,2022-08-26
123,0.6032,2022-08-13
437,1.4751,2022-08-05
962,1.4764,2022-08-30
478,0.9115,2022-08-08
106,0.6368,2022-08-25
936,0.5699,2022-08-03
168,0.1503,2022-08-16
953,0.5103,2022-08-17
256,0.1361,2022-08-05
194,1.2898,2022-08-17
381,0.1577,2022-08-16
650,1.0015,2022-08-16
393,0.9358,2022-08-03
572,1.1526,2022-08-04
640,1.2204,2022-08-26
561,-0.3392,2022-08-20
445,-0.4601,2022-08-01
568,0.7059,2022-08-18
877,0.6335,2022-08-21
955,0.1654,2022-08-19
932,1.3319,2022-08-10
543,0.1531,2022-08-01
876,0.7599,2022-08-02
902,-0.4801,2022-08-11
675,0.976,2022-08-01
594,1.0498,2022-08-05
719,0.3574,2022-08-10
683,0.6543,2022-08-30
519,-0.0909,2022-08-31
693,1.2335,2022-08-10
453,0.6362,2022-08-05
907,0.6018,2022-08-18
224,0.8736,2022-08-06
157,0.1868,2022-08-12
163,-0.0542,2022-08-21
624,1.3851,2022-08-28
543,0.8425,2022-08-17
987,-0.2547,2022-08-29
519,0.3985,2022-08-31
411,0.5502,2022-08-08
669,0.4155,2022-08-17
761,-0.0961,2022-08-07
237,1.3559,2022-08-14
420,0.2953,2022-08-27
294,1.0199,2022-08-02
581,0.9805,2022-08-23
163,0.0833,2022-08-07
968,0.785,2022-08-29
414,0.6084,2022-08-06
988,-0.0332,2022-08-05
748,0.1229,2022-08-23
856,0.2094,2022-08-22
205,0.2946,2022-08-24
998,1.3449,2022-08-23
808,-0.1312,2022-08-24
444,0.2457,2022-08-25
606,1.3525,2022-08-04
717,0.3416,2022-08-09
936,0.93,2022-08-06
516,0.4991,2022-08-31
918,-0.2985,2022-08-08
167,0.0855,2022-08-05
670,-0.4509,2022-08-10
567,1.2618,2022-08-01
648,0.8607,2022-08-15
556,0.0421,2022-08-14
526,-0.231,2022-08-07
819,0.6333,2022-08-13
865,0.9342,2022-08-26
564,-0.0221,2022-08-01
182,0.6598,2022-08-06
377,0.9809,2022-08-29
222,0.9836,2022-08-24
829,1.4482,2022-08-07
711,1.0852,2022-08-06
336,0.5176,2022-08-19
447,1.2889,2022-08-09
784,-0.2146,2022-08-18
748,0.3413,2022-08-23
460,1.2606,2022-08-28
457,-0.3695,2022-08-25
306,0.8325,2022-08-14
357,0.3132,2022-08-22
564,0.1507,2022-08-02
542,-0.06,2022-08-12
142,1.0324,2022-08-06
231,0.2315,2022-08-12
198,1.1912,2022-08-29
423,0.5649,2022-08-20
868,-0.2609,2022-08-01
184,1.3031,2022-08-27
102,1.3072,2022-08-03
147,0.4958,2022-08-04
274,-0.289,2022-08-23
240,-0.3537,2022-08-03
341,0.1169,2022-08-15
884,0.6086,2022-08-27
598,0.3552,2022-08-02
981,0.6505,2022-08-27
671,-0.1406,2022-08-20
115,-0.0923,2022-08-11
946,-0.1502,2022-08-21
469,-0.0632,2022-08-03
564,1.0032,2022-08-06
692,0.0654,2022-08-06
336,1.4516,2022-08-28
923,0.7708,2022-08-27
837,0.0793,2022-08-12
885,1.0217,2022-08-15
899,0.8608,2022-08-06
106,0.8518,2022-08-05
321,1.3841,2022-08-12
230,0.5078,2022-08-28
589,0.2069,2022-08-26
876,-0.2761,2022-08-26
414,-0.4233,2022-08-25
527,1.2844,2022-08-27
754,-0.4652,2022-08-05
942,-0.2127,2022-08-24
784,0.1076,2022-08-21
611,0.3169,2022-08-15
184,0.4636,2022-08-24
758,0.0515,2022-08-17
776,0.8406,2022-08-20
106,1.1494,2022-08-03
294,-0.1131,2022-08-25
882,1.4643,2022-08-01
265,1.1828,2022-08-08
356,0.5093,2022-08-07
886,-0.2671,2022-08-20
492,1.2288,2022-08-01
838,0.4086,2022-08-25
258,-0.1137,2022-08-25
520,0.9714,2022-08-02
457,0.8345,2022-08-08
704,0.2119,2022-08-03
983,0.8628,2022-08-12
719,0.3859,2022-08-28
174,0.3356,2022-08-06
174,1.0595,2022-08-08
947,1.1523,2022-08-21
129,0.8498,2022-08-11
282,0.5477,2022-08-02
650,0.0844,2022-08-09
828,0.3113,2022-08-30
961,-0.0788,2022-08-25
739,1.1499,2022-08-27
653,-0.4425,2022-08-02
